text;news_link;topic;outlet;label_bias;label_opinion;biased_words
It turns out Americans are still feeling the Bern.;http://feeds.feedblitz.com/~/282996036/0/alternet_all;student-dept;Alternet;;;
British universities will be instructed to uphold freedom of speech as a “legal duty.”;http://feedproxy.google.com/~r/breitbart/~3/Uy_WM92oNNU/;student-dept;Breitbart;;;
Research finds that repeating a lie, even to refute it, imprints it on our brains, and they become more memorable than the refutations.;http://feeds.feedblitz.com/~/283683182/0/alternet_all;student-dept;Alternet;;;
Russia, led by supervillain Vladimir Putin, intent on the domination and destruction of the Western world.;http://feeds.feedblitz.com/~/283683500/0/alternet_all;student-dept;Alternet;;;
“We always say the social economy is simply the formalization of the commons,”;http://feeds.feedblitz.com/~/283931950/0/alternet_all;student-dept;Alternet;;;
Central Maine Community College girls basketball team to remove braids from their hair, claiming that their use of the hairstyle is “cultural appropriation.”;http://feedproxy.google.com/~r/breitbart/~3/5rV7JGqtnWs/;student-dept;Breitbart;;;
Whether drawn from the complex past or the shifting present, the work that appears in Feminist Studies addresses social and political issues.;http://feeds.feedblitz.com/~/285194045/0/alternet_all;student-dept;Alternet;;;
“We were a 10-year opposition party, where being against things was easy to do,” said Ryan.;http://feeds.feedblitz.com/~/285246091/0/alternet_all;student-dept;Alternet;;;
Hence, the Article characterizes the phenomenon as “killing a constitution by a thousand cuts.” ;http://feeds.feedblitz.com/~/285289304/0/alternet_all;student-dept;Alternet;;;
These findings suggest the unrelenting pursuit of happiness may often be self-defeating.;http://feeds.feedblitz.com/~/286556004/0/alternet_all;student-dept;Alternet;;;
While academics and political;http://feeds.feedblitz.com/~/286552826/0/alternet_all;student-dept;Alternet;;;
;;;;;;
Witnesses to the rampage said the gang numbered between five to seven people who attacked three individuals at around midnight on Sunday morning.;http://feedproxy.google.com/~r/breitbart/~3/-BEmt4V9v2I/;student-dept;Breitbart;;;
“The pattern is clear,” Reeves argues, “the more economically exclusive the institution, the more likely the students have attempted to hinder free speech.”;http://feedproxy.google.com/~r/breitbart/~3/V-zmMNhVCZc/;student-dept;Breitbart;;;
The student, Caitlin Jeffers, claims that Professor Scott instructed students to avoid using gender-specific language at the beginning of the semester. ;http://feedproxy.google.com/~r/breitbart/~3/_YIFAftcGUo/;student-dept;Breitbart;;;
A Kentucky teenager punched a shark as it bit her while she was swimming.;http://feedproxy.google.com/~r/breitbart/~3/Vzm0U7POec8/;student-dept;Breitbart;;;
some schools forced children to clean cafeteria tables in front of their classmates to pay their debt.;http://feedproxy.google.com/~r/breitbart/~3/A_zWDZMPvtc/;student-dept;Breitbart;;;
The change is being rolled out by a mayor who is already widely reviled for shuttering a historic number of public schools, disproportionally impacting poor communities and children of color across the city.;http://feeds.feedblitz.com/~/289007490/0/alternet;student-dept;Alternet;;;
The unobservable market force that helps the demand and supply of goods in a free market to reach equilibrium automatically is the invisible hand.;http://feeds.feedblitz.com/~/290689994/0/alternet_all;student-dept;Alternet;;;
“We crunched the numbers and found that president has spent six weekends and a total of 21 days at Mar-a-Lago, the total cost of those trips around $21.6 million,” ;http://feeds.feedblitz.com/~/290822620/0/alternet_all;student-dept;Alternet;;;
A college student completely loses his temper and destroys anti-abortion signs during a protest at Texas State University.;http://feedproxy.google.com/~r/breitbart/~3/88D_6FwWQac/;student-dept;Breitbart;;;
In America, parenting has evolved into a highly competitive, exhausting business and schooling into a warzone with children drilled like miniature soldiers.;http://feeds.feedblitz.com/~/291695838/0/alternet_all;student-dept;Alternet;;;
Yet banks are very much involved in the lives of the unbankable. ;http://feeds.feedblitz.com/~/292043998/0/alternet_all;student-dept;Alternet;;;
“To force these children to be exposed to schooling, as the State does almost everywhere, is a criminal offense to their natures,”;http://feeds.feedblitz.com/~/292043904/0/alternet_all;student-dept;Alternet;;;
Authorities say a man was estranged from his wife before he shot and killed her in a special-needs classroom in San Bernardino.;http://feeds.feedblitz.com/~/292632454/0/alternet_all;student-dept;Alternet;;;
It’s a delicious irony for teachers unions that Rauner College Prep?—?a Chicago charter school named after Bruce Rauner.;http://feeds.feedblitz.com/~/292632444/0/alternet_all;student-dept;Alternet;;;
The U.S. Supreme Court on Friday discussed taking up a major new gun rights case involving a National Rifle Association-backed challenge to a New York state law.;http://feeds.feedblitz.com/~/294074824/0/alternet_all;student-dept;Alternet;;;
Palestinian individual has launched an attack in the city, comes as Jewish and Christian pilgrims congregate in the city for Holy Week.;http://feedproxy.google.com/~r/breitbart/~3/txjgaHX5atc/;student-dept;Breitbart;;;
“Higher altitudes are colder, so the highest ice caps are still relatively healthy at the moment,” says study leader Brice Noël.;http://feeds.feedblitz.com/~/294541714/0/alternet_all;student-dept;Alternet;;;
If you’re not one of those tens of millions of people, you might’ve missed how out of control student debt has become.;http://feeds.feedblitz.com/~/295335408/0/alternet_all;student-dept;Alternet;;;
You’ve probably heard the news that the celebrated post-WW II beating heart of America known as the middle class has gone from “burdened,” to “squeezed” to “dying.”;http://feeds.feedblitz.com/~/295864459/0/alternet_all;student-dept;Alternet;;;
Whatever the final outcome of the vote, though, the final decision would be up to school officials, not the student groups.;http://feedproxy.google.com/~r/breitbart/~3/dupma2_P4h8/;student-dept;Breitbart;;;
“Calling McTeacher’s Nights ‘fundraisers’ just doesn’t hold up — it’s a raw deal for schools and an even worse deal for our students,”;http://feeds.feedblitz.com/~/296822617/0/alternet_all;student-dept;Alternet;;;
"""Trump has failed to deliver on almost every one of his major legislative promises.""";http://feeds.feedblitz.com/~/298694121/0/alternet_all;student-dept;Alternet;;;
The effects of climate change directly and indirectly impact on a range of human rights issues.;http://feeds.feedblitz.com/~/299647795/0/alternet_all;student-dept;Alternet;;;
But what it boils down to is major hikes in the amount people can deduct from their taxes and large cuts for small businesses and corporations.;http://feeds.feedblitz.com/~/300222306/0/alternet_all;student-dept;Alternet;;;
“will serve as a kind of framing device for the course so students can focus on the linguistic details of their creations, not the fictional side.”;http://feedproxy.google.com/~r/breitbart/~3/TIaF9Rg1cpU/;student-dept;Breitbart;;;
My greatest regret in making this move is the prospect of missing you. ;http://feeds.feedblitz.com/~/302302347/0/alternet_all;student-dept;Alternet;;;
Biden outlined some of those disparities Friday, urging Democrats, Republicans and President Donald Trump to come to a deal.;http://feeds.feedblitz.com/~/302347250/0/alternet_all;student-dept;Alternet;;;
His transformation from distracted student to seasoned entrepreneur was fueled in part by the high activity and impulsivity stemming.;http://feeds.feedblitz.com/~/303719447/0/alternet_all;student-dept;Alternet;;;
Ignatius columns on Saudi Arabia break down roughly into two groups: straight reporting mixed with spin and concern trolling, and outright press releases documenting the dictatorship’s spectacular reforms. ;http://feeds.feedblitz.com/~/303718656/0/alternet_all;student-dept;Alternet;;;
 “But the cost to the environment and to people’s health isn’t fully reflected in the price we pay to drive.”;http://feeds.feedblitz.com/~/304194193/0/alternet_all;student-dept;Alternet;;;
“He was a great mentor to all students, it’s such a loss to all of us.”;http://feedproxy.google.com/~r/breitbart/~3/BQtB3V5-NAU/;student-dept;Breitbart;;;
“Thoughtful paper, although the writing-mechanics errors are killing you,” Professor Jack Davis wrote at the bottom of the paper.;http://feedproxy.google.com/~r/breitbart/~3/LcwaVd6VBcg/;student-dept;Breitbart;;;
 Students who’d competed in the Believe in Ohio innovation competition were eager to demonstrate their inventions. ;http://feeds.feedblitz.com/~/307153043/0/alternet_all;student-dept;Alternet;;;
The Justice Department has decided not to charge any officers involved in the death of Alton Sterling, a 37-year-old black man gunned down by two white police officers in Baton Rouge last summer, devastating the Sterling family.;http://feeds.feedblitz.com/~/307852179/0/alternet_all;student-dept;Alternet;;;
Yet the government cannot implement this hateful agenda on its own. ;http://feeds.feedblitz.com/~/308962783/0/alternet_all;student-dept;Alternet;;;
“The Office of Student Conduct takes this matter very seriously and it will be reviewed extensively to make a determination and we will act accordingly,”;http://feedproxy.google.com/~r/breitbart/~3/YIQlSWNdVXs/;student-dept;Breitbart;;;
Racism is far more than old white men using the N-word.;http://feeds.feedblitz.com/~/310139417/0/alternet_all;student-dept;Alternet;;;
S.E. Cupp brings her distinct outlook and a searing honesty on contemporary issues.;http://feeds.feedblitz.com/~/310614092/0/alternet_all;student-dept;Alternet;;;
We are going to publish every mischievous, dissident, hellraising guy you have ever heard of… We’re going to be going live in the next seven days.”;http://feedproxy.google.com/~r/breitbart/~3/4sirxAEaHxo/;student-dept;Breitbart;;;
In other words, let the wealthy and the private sector keep more of the revenue they generate and they will magnanimously pull people out of poverty by reinvesting money;http://feeds.feedblitz.com/~/314301042/0/alternet_all;student-dept;Alternet;;;
 “It was globalization against nationalism. It was the future versus the past. Open versus closed.”;http://feeds.feedblitz.com/~/316384064/0/alternet_all;student-dept;Alternet;;;
“We’re confident that there is no ongoing threat from this incident to individuals or the community as a whole.”;http://feedproxy.google.com/~r/breitbart/~3/71gMOh_sOnk/;student-dept;Breitbart;;;
The law mandates that public colleges and universities in Tennessee adopt free speech policies consistent with the University of Chicago’s 2015 Stone Report.;http://feedproxy.google.com/~r/breitbart/~3/raReX6z1ko8/;student-dept;Breitbart;;;
This policy affirms our responsibility to enforce the law, is moral and just, and produces consistency,” ;http://feeds.feedblitz.com/~/318299400/0/alternet_all;student-dept;Alternet;;;
?a proven, common-sense pathway to reduce inequality, anchor jobs at home, and rebuild a strong and stable economy.;http://feeds.feedblitz.com/~/318511988/0/alternet_all;student-dept;Alternet;;;
No wonder so many students are stressed out by this. And the risk-averse have it especially hard. ;http://feedproxy.google.com/~r/breitbart/~3/lgr01nFhcGI/;student-dept;Breitbart;;;
“She had appeared to violate the rule. She was warned. She was given an explanation. Nevertheless, she persisted.”;http://feeds.feedblitz.com/~/323534188/0/alternet_all;student-dept;Alternet;;;
“I’m glad to say that this became an incredible learning opportunity for the student we had a lengthy conversation about it and the student really listened to why those images are offensive and hurtful,”;http://feedproxy.google.com/~r/breitbart/~3/llswkcAjbK8/;student-dept;Breitbart;;;
A new charter school in affluent Ross Valley marks the latest chapter in California’s education wars.;http://feeds.feedblitz.com/~/326429783/0/alternet_all;student-dept;Alternet;;;
Commodus, like a number of other late Roman emperors, and like President Trump, was incompetent and consumed by his own vanity.;http://feeds.feedblitz.com/~/330281481/0/alternet_all;student-dept;Alternet;;;
"""This is an unbelievable statement of where Trump and DeVos want to take this country,"" Warren noted, before drawing attention to a cut she called ""especially awful.""";http://feeds.feedblitz.com/~/330992228/0/alternet_all;student-dept;Alternet;;;
